name,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,precipitation_sum
Huechuraba,2024-04-08,25.6,13.1,18.3,23.1,0.0
Huechuraba,2024-04-09,27.0,12.4,18.8,25.2,0.0
Huechuraba,2024-04-10,27.4,13.5,18.8,26.0,0.0
Huechuraba,2024-04-11,22.6,11.4,15.5,20.1,0.0
Huechuraba,2024-04-12,16.7,10.9,13.3,14.6,0.0
Huechuraba,2024-04-13,19.0,8.1,13.2,16.7,0.1
Huechuraba,2024-04-14,20.7,9.2,14.6,19.2,1.3
Huechuraba,2024-04-15,19.2,11.6,13.8,17.6,12.0
Huechuraba,2024-04-16,22.6,9.7,15.2,20.2,0.0
Huechuraba,2024-04-17,27.1,14.1,19.6,24.3,0.0
Huechuraba,2024-04-18,30.0,16.2,22.3,27.7,0.0
Huechuraba,2024-04-19,24.5,14.8,18.2,22.2,0.0
Huechuraba,2024-04-20,22.1,13.4,16.7,20.5,0.0
Huechuraba,2024-04-21,18.5,12.5,15.2,17.2,0.0
Huechuraba,2024-04-22,20.8,11.1,14.8,19.1,0.0
Huechuraba,2024-04-23,24.4,9.3,16.0,22.5,0.0
Huechuraba,2024-04-24,22.4,9.8,15.1,20.8,0.0
Huechuraba,2024-04-25,21.5,8.6,14.8,18.5,0.0
Huechuraba,2024-04-26,19.2,9.8,13.9,16.8,0.0
Huechuraba,2024-04-27,20.0,8.4,12.9,17.6,0.0
Huechuraba,2024-04-28,17.6,8.8,12.0,14.5,0.0
Huechuraba,2024-04-29,18.1,5.8,11.6,14.2,0.0
Huechuraba,2024-04-30,16.3,7.2,11.5,13.9,0.0
Huechuraba,2024-05-01,15.0,7.2,10.9,12.4,1.8
Huechuraba,2024-05-02,15.2,5.2,9.4,11.9,0.0
Huechuraba,2024-05-03,16.7,5.2,10.0,13.8,0.0
Huechuraba,2024-05-04,18.0,6.4,11.3,14.7,0.0
Huechuraba,2024-05-05,16.3,7.9,11.3,13.7,0.0
Huechuraba,2024-05-06,16.1,6.7,10.4,13.7,0.0
Huechuraba,2024-05-07,10.4,3.5,6.8,8.0,27.8
Huechuraba,2024-05-08,14.1,0.6,7.8,12.4,0.0
Huechuraba,2024-05-09,17.8,8.4,11.7,15.8,0.0
Huechuraba,2024-05-10,13.8,6.2,9.7,12.1,0.0
Huechuraba,2024-05-11,13.9,6.9,9.6,11.3,0.0
Huechuraba,2024-05-12,13.4,5.3,8.5,10.4,0.0
Huechuraba,2024-05-13,14.6,6.1,9.1,11.6,0.0
Huechuraba,2024-05-14,16.0,7.4,10.5,12.9,0.0
Huechuraba,2024-05-15,9.6,4.3,6.6,7.3,1.1
Huechuraba,2024-05-16,14.1,2.3,7.6,11.5,0.0
Huechuraba,2024-05-17,13.4,4.4,8.5,11.1,1.8
Huechuraba,2024-05-18,15.8,4.4,9.2,13.2,0.0
Huechuraba,2024-05-19,17.5,5.4,11.9,15.3,0.0
Huechuraba,2024-05-20,13.4,8.0,9.7,10.3,40.6
Huechuraba,2024-05-21,13.6,6.2,9.5,12.8,3.0
Huechuraba,2024-05-22,10.3,6.7,9.0,9.5,26.7
Huechuraba,2024-05-23,12.7,5.3,8.0,10.8,11.8
Huechuraba,2024-05-24,16.0,5.6,11.0,14.5,0.0
Huechuraba,2024-05-25,15.6,9.3,11.9,13.7,0.1
Huechuraba,2024-05-26,13.6,6.6,9.4,12.1,7.0
Huechuraba,2024-05-27,16.1,7.1,11.9,15.0,0.0
Huechuraba,2024-05-28,19.2,8.2,13.7,17.7,0.0
Huechuraba,2024-05-29,17.0,8.1,12.4,15.6,0.0
Huechuraba,2024-05-30,19.1,9.6,14.7,18.2,0.0
Huechuraba,2024-05-31,16.8,10.1,14.5,15.2,0.0
Huechuraba,2024-06-01,17.2,8.9,12.7,16.3,0.0
Huechuraba,2024-06-02,19.1,9.8,14.2,18.8,0.0
Huechuraba,2024-06-03,20.1,10.6,15.1,17.8,0.0
Huechuraba,2024-06-04,19.3,7.8,12.7,17.8,0.0
Huechuraba,2024-06-05,15.4,11.1,13.6,14.7,0.0
Huechuraba,2024-06-06,16.2,11.4,13.5,14.7,0.0
Huechuraba,2024-06-07,20.6,9.9,15.1,20.0,0.0
Huechuraba,2024-06-08,15.6,7.6,11.7,13.7,3.0
Huechuraba,2024-06-09,13.4,7.9,10.6,11.9,10.5
Huechuraba,2024-06-10,14.6,8.6,11.0,13.5,0.0
Huechuraba,2024-06-11,14.6,9.0,11.6,13.2,0.0
Huechuraba,2024-06-12,12.6,8.8,11.0,11.0,0.0
Huechuraba,2024-06-13,13.4,8.9,10.8,10.3,50.0
Huechuraba,2024-06-14,14.6,7.0,9.9,13.3,10.8
Huechuraba,2024-06-15,13.9,7.8,10.4,11.8,0.0
Huechuraba,2024-06-16,14.3,7.2,9.8,13.0,0.0
Huechuraba,2024-06-17,14.4,5.7,9.3,12.6,0.2
Huechuraba,2024-06-18,13.1,6.8,9.2,11.7,24.7
Huechuraba,2024-06-19,15.1,4.0,9.3,13.7,0.9
Huechuraba,2024-06-20,11.6,7.4,9.2,10.0,0.0
Huechuraba,2024-06-21,9.0,7.2,7.8,7.1,46.9
Huechuraba,2024-06-22,9.3,4.9,6.8,7.4,16.1
Huechuraba,2024-06-23,10.4,5.6,7.5,8.7,0.0
Huechuraba,2024-06-24,7.8,4.9,6.6,6.0,0.0
Huechuraba,2024-06-25,9.9,4.2,6.3,7.8,0.0
Huechuraba,2024-06-26,15.9,4.9,9.8,14.2,0.0
Huechuraba,2024-06-27,16.0,7.4,12.1,14.5,0.0
Huechuraba,2024-06-28,14.2,5.7,9.4,13.0,0.0
Huechuraba,2024-06-29,17.2,10.9,13.6,15.8,0.0
Huechuraba,2024-06-30,19.0,9.9,14.2,17.4,0.0
Huechuraba,2024-07-01,20.0,11.6,15.4,18.5,0.0
Huechuraba,2024-07-02,17.5,9.3,13.8,15.4,0.0
Huechuraba,2024-07-03,16.5,8.6,13.2,14.5,0.0
Huechuraba,2024-07-04,14.4,8.1,10.5,12.6,0.0
Huechuraba,2024-07-05,14.7,7.8,10.2,12.9,0.0
Huechuraba,2024-07-06,12.9,5.4,8.9,10.4,0.0
Huechuraba,2024-07-07,13.0,5.6,8.6,10.4,0.0
Huechuraba,2024-07-08,13.1,5.5,8.9,10.7,0.0
Huechuraba,2024-07-09,11.3,2.5,6.9,8.2,0.0
Huechuraba,2024-07-10,9.9,1.0,4.2,7.1,0.0
Huechuraba,2024-07-11,11.6,2.7,6.5,9.0,0.0
Huechuraba,2024-07-12,13.6,6.7,9.8,10.6,0.0
Huechuraba,2024-07-13,13.9,4.1,8.7,11.6,0.0
Huechuraba,2024-07-14,12.9,4.9,9.2,10.0,0.0
Huechuraba,2024-07-15,14.6,5.0,9.2,11.8,0.0
Huechuraba,2024-07-16,20.3,5.8,12.6,18.4,0.0
Huechuraba,2024-07-17,18.5,9.9,13.7,16.0,0.0
Huechuraba,2024-07-18,13.8,7.4,10.5,11.9,0.0
Huechuraba,2024-07-19,15.6,6.6,10.1,13.8,0.0
Huechuraba,2024-07-20,14.2,6.3,9.3,13.0,0.0
Huechuraba,2024-07-21,14.3,5.9,9.4,11.9,0.0
Huechuraba,2024-07-22,18.0,5.8,11.4,16.1,0.0
Huechuraba,2024-07-23,11.0,5.2,7.6,9.2,1.2
Huechuraba,2024-07-24,16.7,5.6,10.9,15.2,0.0
Huechuraba,2024-07-25,18.8,8.4,12.9,16.5,0.0
Huechuraba,2024-07-26,13.6,6.4,8.9,11.7,0.0
Huechuraba,2024-07-27,16.0,5.3,9.6,14.2,0.0
Huechuraba,2024-07-28,17.2,6.2,11.4,15.3,0.0
Huechuraba,2024-07-29,22.0,11.6,15.9,20.7,0.0
Huechuraba,2024-07-30,18.5,9.6,13.6,16.9,0.0
Huechuraba,2024-07-31,12.9,7.0,10.0,11.9,0.0
Huechuraba,2024-08-01,9.8,6.9,7.9,7.5,0.0
Huechuraba,2024-08-02,13.8,5.9,9.2,10.9,56.9
Huechuraba,2024-08-03,15.0,3.3,9.1,13.2,0.0
Huechuraba,2024-08-04,15.8,6.2,10.5,14.0,0.0
Huechuraba,2024-08-05,10.1,5.4,8.1,8.2,6.2
Huechuraba,2024-08-06,11.7,4.1,7.1,9.3,8.2
Huechuraba,2024-08-07,10.8,1.5,5.8,8.6,0.0
Huechuraba,2024-08-08,13.7,4.2,8.2,11.3,0.0
Huechuraba,2024-08-09,18.7,7.9,12.1,17.1,0.0
Huechuraba,2024-08-10,18.8,6.4,12.6,17.2,0.0
Huechuraba,2024-08-11,20.0,8.8,14.8,19.5,0.0
Huechuraba,2024-08-12,22.8,14.9,17.7,22.0,0.0
Huechuraba,2024-08-13,20.4,10.4,15.1,19.7,0.0
Huechuraba,2024-08-14,14.2,9.2,11.3,13.4,0.0
Huechuraba,2024-08-15,17.2,7.6,11.4,15.7,0.0
Huechuraba,2024-08-16,13.2,6.7,9.7,11.9,0.0
Huechuraba,2024-08-17,14.9,8.1,10.4,13.3,0.0
Huechuraba,2024-08-18,12.5,5.8,8.6,10.5,0.0
Huechuraba,2024-08-19,12.6,5.4,8.5,10.3,0.0
Huechuraba,2024-08-20,10.9,4.3,6.8,8.2,0.2
Huechuraba,2024-08-21,12.5,2.0,6.0,9.3,8.6
Huechuraba,2024-08-22,11.3,0.8,6.1,9.1,0.2
Huechuraba,2024-08-23,10.1,3.1,5.8,7.2,1.4
Huechuraba,2024-08-24,16.6,5.8,10.2,14.8,0.0
Huechuraba,2024-08-25,19.9,8.4,14.1,18.7,0.0
Huechuraba,2024-08-26,16.7,5.4,10.7,14.9,0.0
Huechuraba,2024-08-27,18.6,9.6,12.6,17.4,0.0
Huechuraba,2024-08-28,15.7,6.4,10.2,14.7,0.0
Huechuraba,2024-08-29,12.0,6.6,8.6,9.5,0.9
Huechuraba,2024-08-30,13.4,6.7,8.8,11.3,1.3
Huechuraba,2024-08-31,18.6,6.9,12.2,17.2,0.0
Huechuraba,2024-09-01,23.4,9.4,16.0,22.7,0.0
Huechuraba,2024-09-02,14.8,7.4,10.7,12.2,0.0
Huechuraba,2024-09-03,15.6,8.1,10.6,14.0,0.0
Huechuraba,2024-09-04,18.5,5.9,11.5,17.0,0.0
Huechuraba,2024-09-05,21.9,12.1,15.7,20.3,0.0
Huechuraba,2024-09-06,17.9,7.7,11.9,16.8,0.0
Huechuraba,2024-09-07,16.6,7.9,11.1,15.8,0.0
Huechuraba,2024-09-08,19.0,6.6,12.1,17.3,0.0
Huechuraba,2024-09-09,21.0,8.8,14.2,20.0,0.0
Huechuraba,2024-09-10,17.9,8.0,12.8,16.2,0.0
Huechuraba,2024-09-11,18.6,7.8,12.4,17.2,0.0
Huechuraba,2024-09-12,17.1,7.6,11.4,15.8,0.0
Huechuraba,2024-09-13,18.0,5.3,10.9,16.5,0.0
Huechuraba,2024-09-14,22.3,8.5,14.6,20.5,0.0
Huechuraba,2024-09-15,22.6,11.4,16.0,20.5,0.0
Huechuraba,2024-09-16,25.0,13.1,18.3,22.7,0.0
Huechuraba,2024-09-17,21.9,7.8,13.9,20.4,0.0
Huechuraba,2024-09-18,22.0,9.2,14.3,20.0,0.0
Huechuraba,2024-09-19,17.3,5.1,11.0,13.9,1.9
Huechuraba,2024-09-20,18.6,7.1,12.5,16.2,0.0
Huechuraba,2024-09-21,16.9,8.6,11.5,15.3,0.0
Huechuraba,2024-09-22,12.3,8.0,10.0,10.5,3.7
Huechuraba,2024-09-23,15.6,8.6,11.5,13.3,0.8
Huechuraba,2024-09-24,17.6,7.1,11.5,16.9,0.0
Huechuraba,2024-09-25,17.2,7.7,11.4,15.1,0.0
Huechuraba,2024-09-26,24.3,8.8,15.9,23.5,0.0
Huechuraba,2024-09-27,22.2,11.6,15.9,20.8,0.0
Huechuraba,2024-09-28,24.0,10.9,16.6,22.5,0.0
Huechuraba,2024-09-29,19.5,10.2,14.2,18.7,0.0
Huechuraba,2024-09-30,19.2,8.4,11.8,18.2,0.0
Huechuraba,2024-10-01,18.0,6.6,11.9,16.0,0.0
Huechuraba,2024-10-02,21.4,8.5,14.1,20.6,0.0
Huechuraba,2024-10-03,25.5,10.2,17.0,24.7,0.0
Huechuraba,2024-10-04,26.3,13.2,18.3,25.4,0.0
Huechuraba,2024-10-05,25.9,9.9,18.2,25.1,0.0
Huechuraba,2024-10-06,21.4,13.1,17.3,20.8,0.2
Huechuraba,2024-10-07,23.0,11.1,16.0,22.1,4.9
Huechuraba,2024-10-08,15.9,10.1,12.2,14.7,16.8
Huechuraba,2024-10-09,19.0,9.5,13.7,17.6,0.4
Huechuraba,2024-10-10,19.6,10.1,14.0,19.7,0.0
Huechuraba,2024-10-11,17.9,9.9,13.0,16.9,0.0
Huechuraba,2024-10-12,18.4,10.2,14.1,17.1,0.0
Huechuraba,2024-10-13,23.3,10.8,16.0,23.8,0.0
Huechuraba,2024-10-14,22.2,10.2,15.5,21.3,0.0
Huechuraba,2024-10-15,27.8,11.2,18.2,27.9,0.0
Huechuraba,2024-10-16,19.5,8.6,13.9,18.6,0.0
Huechuraba,2024-10-17,26.5,7.1,16.2,26.4,0.0
Huechuraba,2024-10-18,28.8,12.0,19.3,28.7,0.0
Huechuraba,2024-10-19,23.4,10.7,15.5,23.4,0.0
Huechuraba,2024-10-20,20.6,8.6,13.5,19.8,0.9
Huechuraba,2024-10-21,24.5,9.4,16.6,23.8,0.0
Huechuraba,2024-10-22,24.5,11.0,16.1,23.9,2.0
Huechuraba,2024-10-23,18.5,9.4,13.3,17.5,1.5
Huechuraba,2024-10-24,25.6,8.8,16.4,24.8,0.0
Huechuraba,2024-10-25,23.5,8.5,15.2,22.5,0.0
Huechuraba,2024-10-26,29.0,13.1,19.8,28.7,0.0
Huechuraba,2024-10-27,27.8,11.1,18.7,27.5,0.0
Huechuraba,2024-10-28,32.6,13.9,21.5,32.3,0.0
Huechuraba,2024-10-29,25.5,12.1,18.2,25.0,0.0
Huechuraba,2024-10-30,26.4,10.3,16.9,26.5,0.0
Huechuraba,2024-10-31,27.4,10.9,17.6,27.0,0.0
Huechuraba,2024-11-01,20.6,10.8,14.4,19.8,0.0
Huechuraba,2024-11-02,25.8,8.7,17.0,24.9,0.0
Huechuraba,2024-11-03,24.3,10.2,16.1,24.8,0.0
Huechuraba,2024-11-04,24.1,8.7,15.7,22.5,0.0
Huechuraba,2024-11-05,27.4,11.1,18.5,25.6,0.0
Huechuraba,2024-11-06,27.5,12.9,19.7,26.4,0.0
Huechuraba,2024-11-07,26.0,12.4,19.3,24.5,0.0
Huechuraba,2024-11-08,30.4,14.9,21.6,29.4,0.0
Huechuraba,2024-11-09,28.5,14.6,20.7,27.4,0.0
Huechuraba,2024-11-10,23.4,11.5,17.2,22.0,0.0
Huechuraba,2024-11-11,26.9,10.4,18.6,24.1,0.0
Huechuraba,2024-11-12,31.1,14.4,22.7,29.2,0.0
Huechuraba,2024-11-13,28.5,14.3,21.7,27.9,0.0
Huechuraba,2024-11-14,27.2,12.9,19.1,27.7,0.0
Huechuraba,2024-11-15,25.5,10.4,17.8,25.4,0.0
Huechuraba,2024-11-16,20.4,13.4,16.5,18.6,0.5
Huechuraba,2024-11-17,25.8,10.2,17.6,26.5,0.0
Huechuraba,2024-11-18,27.1,12.7,19.0,26.9,0.0
Huechuraba,2024-11-19,26.2,10.9,17.4,26.1,0.0
Huechuraba,2024-11-20,25.6,12.1,18.5,25.5,0.0
Huechuraba,2024-11-21,28.1,13.1,19.6,28.4,0.0
Huechuraba,2024-11-22,26.8,11.9,19.2,26.6,0.0
Huechuraba,2024-11-23,29.6,12.8,20.9,29.9,0.0
Huechuraba,2024-11-24,27.9,13.7,20.9,28.8,0.0
Huechuraba,2024-11-25,26.6,14.9,20.3,26.3,0.0
Huechuraba,2024-11-26,26.4,12.4,19.1,26.0,0.0
Huechuraba,2024-11-27,25.2,11.2,17.5,24.7,0.0
Huechuraba,2024-11-28,26.4,9.9,18.1,25.5,0.0
Huechuraba,2024-11-29,28.5,13.1,20.8,28.2,0.0
Huechuraba,2024-11-30,26.5,12.7,19.2,25.5,0.0
Huechuraba,2024-12-01,24.5,9.6,16.5,24.0,0.0
Huechuraba,2024-12-02,26.1,11.8,19.0,25.3,0.0
Huechuraba,2024-12-03,26.5,11.9,18.7,26.1,0.0
Huechuraba,2024-12-04,25.4,10.2,17.0,25.5,0.0
Huechuraba,2024-12-05,23.0,8.9,15.3,23.0,0.0
Huechuraba,2024-12-06,26.1,9.9,17.8,25.7,0.0
Huechuraba,2024-12-07,26.8,13.0,19.5,26.7,0.0
Huechuraba,2024-12-08,25.3,11.2,17.7,24.8,0.0
Huechuraba,2024-12-09,30.3,10.9,20.4,29.9,0.0
Huechuraba,2024-12-10,29.0,14.3,21.3,28.6,0.0
Huechuraba,2024-12-11,30.1,13.6,21.8,29.9,0.0
Huechuraba,2024-12-12,28.1,12.5,19.5,28.1,0.0
Huechuraba,2024-12-13,29.8,13.8,21.7,29.1,0.0
Huechuraba,2024-12-14,31.1,15.1,22.1,30.9,0.0
Huechuraba,2024-12-15,28.1,14.0,19.9,28.3,0.0
Huechuraba,2024-12-16,28.8,11.6,19.1,28.9,0.0
Huechuraba,2024-12-17,27.0,11.8,18.8,27.0,0.0
Huechuraba,2024-12-18,28.8,12.4,20.8,28.4,0.0
Huechuraba,2024-12-19,32.2,15.6,23.9,31.6,0.0
Huechuraba,2024-12-20,29.7,15.7,22.6,29.1,0.0
Huechuraba,2024-12-21,32.0,15.8,24.2,31.6,0.0
Huechuraba,2024-12-22,34.1,18.1,25.5,33.7,0.0
Huechuraba,2024-12-23,29.8,18.1,23.9,29.9,0.0
Huechuraba,2024-12-24,31.2,16.4,23.3,31.0,0.0
Huechuraba,2024-12-25,29.8,15.4,21.6,30.1,0.0
Huechuraba,2024-12-26,27.8,12.9,19.5,28.3,0.0
Huechuraba,2024-12-27,28.8,13.6,20.3,29.4,0.0
Huechuraba,2024-12-28,30.0,14.0,20.9,30.8,0.0
Huechuraba,2024-12-29,31.5,13.9,21.9,32.1,0.0
Huechuraba,2024-12-30,30.4,15.1,22.2,31.1,0.0
Huechuraba,2024-12-31,31.1,16.4,23.3,30.9,0.0
Independencia,2024-01-01,29.9,12.2,19.9,30.2,0.0
Independencia,2024-01-02,30.6,12.9,21.0,30.8,0.0
Independencia,2024-01-03,30.2,16.7,22.0,30.1,0.0
Independencia,2024-01-04,29.6,15.2,21.4,30.1,0.0
Independencia,2024-01-05,27.5,14.5,20.3,27.9,0.0
Independencia,2024-01-06,27.3,14.5,20.2,27.7,0.0
Independencia,2024-01-07,29.9,13.5,21.3,29.4,0.0
Independencia,2024-01-08,29.7,14.0,21.5,29.3,0.0
Independencia,2024-01-09,29.6,14.2,21.3,29.3,0.0
Independencia,2024-01-10,29.6,14.2,21.4,29.0,0.0
Independencia,2024-01-11,30.0,16.4,21.8,29.4,0.0
Independencia,2024-01-12,28.9,14.6,20.6,28.7,0.0
Independencia,2024-01-13,27.8,12.1,19.2,27.8,0.0
Independencia,2024-01-14,33.5,14.2,23.1,32.5,0.0
Independencia,2024-01-15,30.5,15.8,23.1,29.5,0.0
Independencia,2024-01-16,31.5,11.8,21.3,30.1,0.0
Independencia,2024-01-17,30.8,16.4,22.6,30.6,0.0
Independencia,2024-01-18,32.3,14.7,22.8,31.7,0.0
Independencia,2024-01-19,33.0,18.6,24.8,32.2,0.0
Independencia,2024-01-20,30.9,18.4,23.8,30.7,0.0
Independencia,2024-01-21,32.8,16.9,23.6,32.4,0.0
Independencia,2024-01-22,33.7,18.0,24.1,34.0,0.0
Independencia,2024-01-23,31.0,15.0,22.2,31.5,0.0
Independencia,2024-01-24,34.8,17.4,24.8,34.8,0.0
Independencia,2024-01-25,31.8,17.5,23.8,32.0,0.0
Independencia,2024-01-26,30.5,15.6,22.1,30.1,0.0
Independencia,2024-01-27,33.5,16.5,23.4,33.8,0.0
Independencia,2024-01-28,30.0,17.4,22.7,30.4,0.0
Independencia,2024-01-29,32.5,16.9,23.5,33.0,0.0
Independencia,2024-01-30,34.5,17.2,24.8,34.8,0.0
Independencia,2024-01-31,36.7,20.8,27.6,36.1,0.0
Independencia,2024-02-01,34.5,21.0,26.6,33.4,0.0
Independencia,2024-02-02,35.5,18.5,26.3,34.1,0.0
Independencia,2024-02-03,35.8,20.0,26.8,34.7,0.0
Independencia,2024-02-04,31.2,18.0,23.9,31.0,0.0
Independencia,2024-02-05,32.7,14.6,23.0,32.4,0.0
Independencia,2024-02-06,31.2,18.0,23.5,30.6,0.0
Independencia,2024-02-07,34.2,16.4,24.5,33.9,0.0
Independencia,2024-02-08,32.6,19.5,24.7,33.4,0.0
Independencia,2024-02-09,31.0,16.5,22.8,30.6,0.0
Independencia,2024-02-10,33.2,17.3,24.3,33.8,0.0
Independencia,2024-02-11,30.1,15.8,22.0,29.7,0.0
Independencia,2024-02-12,34.4,15.8,24.3,33.1,0.0
Independencia,2024-02-13,31.3,16.6,24.5,30.6,0.0
Independencia,2024-02-14,31.7,14.8,21.6,31.7,0.0
Independencia,2024-02-15,32.4,14.9,21.7,33.4,0.0
Independencia,2024-02-16,29.7,14.4,21.4,30.1,0.0
Independencia,2024-02-17,33.5,15.9,24.0,32.3,0.0
Independencia,2024-02-18,33.5,18.2,24.8,33.0,0.0
Independencia,2024-02-19,29.0,15.4,21.0,29.0,0.0
Independencia,2024-02-20,30.0,14.4,20.6,30.6,0.0
Independencia,2024-02-21,29.0,13.6,20.3,29.1,0.0
Independencia,2024-02-22,19.7,14.9,17.0,18.9,8.1
Independencia,2024-02-23,28.9,13.6,20.5,30.4,0.3
Independencia,2024-02-24,29.8,16.0,22.0,30.4,0.0
Independencia,2024-02-25,30.2,16.9,22.1,30.6,0.0
Independencia,2024-02-26,30.9,15.3,22.3,31.7,0.0
Independencia,2024-02-27,30.5,17.2,22.9,30.1,0.0
Independencia,2024-02-28,32.1,15.6,22.8,31.7,0.0
Independencia,2024-02-29,32.7,17.0,24.0,32.0,0.0
Independencia,2024-03-01,29.7,16.4,22.5,29.1,0.0
Independencia,2024-03-02,30.6,15.9,22.7,30.2,0.0
Independencia,2024-03-03,30.9,18.4,23.4,30.1,0.0
Independencia,2024-03-04,31.8,17.5,22.8,30.9,0.0
Independencia,2024-03-05,30.1,17.1,22.4,28.7,0.0
Independencia,2024-03-06,29.1,15.6,21.3,28.7,0.0
Independencia,2024-03-07,28.4,13.3,19.7,28.2,0.0
Independencia,2024-03-08,28.0,11.4,18.6,27.2,0.0
Independencia,2024-03-09,30.5,13.6,21.0,29.2,0.0
Independencia,2024-03-10,29.4,15.5,21.0,28.9,0.0
Independencia,2024-03-11,27.9,12.6,18.7,28.2,0.0
Independencia,2024-03-12,28.1,12.2,19.1,27.2,0.0
Independencia,2024-03-13,27.8,12.6,19.4,27.3,0.0
Independencia,2024-03-14,28.4,14.9,20.6,26.9,0.0
Independencia,2024-03-15,28.6,14.6,20.2,26.9,0.0
Independencia,2024-03-16,28.6,13.6,20.1,27.1,0.0
Independencia,2024-03-17,29.7,15.4,21.2,28.2,0.0
Independencia,2024-03-18,31.1,16.6,22.5,29.5,0.0
Independencia,2024-03-19,28.5,15.4,21.5,26.9,0.0
Independencia,2024-03-20,22.2,12.1,16.3,21.6,0.3
Independencia,2024-03-21,31.4,14.1,21.6,30.7,3.5
Independencia,2024-03-22,32.0,19.4,24.1,31.0,0.0
Independencia,2024-03-23,29.5,14.9,21.7,28.5,0.0
Independencia,2024-03-24,30.6,17.1,22.6,30.1,0.0
Independencia,2024-03-25,28.3,15.4,20.6,28.0,0.0
Independencia,2024-03-26,29.1,13.9,20.4,29.3,0.0
Independencia,2024-03-27,29.1,15.1,21.6,29.1,0.0
Independencia,2024-03-28,29.9,16.4,21.8,29.5,0.0
Independencia,2024-03-29,30.2,17.1,21.9,29.7,0.0
Independencia,2024-03-30,31.6,15.9,22.5,30.2,0.0
Independencia,2024-03-31,29.6,17.2,22.0,27.0,0.0
Independencia,2024-04-01,26.7,13.9,19.2,24.4,0.0
Independencia,2024-04-02,25.0,14.4,18.7,22.5,0.0
Independencia,2024-04-03,21.6,12.9,16.3,20.2,0.0
Independencia,2024-04-04,26.9,13.3,18.8,26.6,0.0
Independencia,2024-04-05,28.6,15.4,20.4,27.3,0.0
Independencia,2024-04-06,25.6,11.1,17.8,23.9,0.0
Independencia,2024-04-07,29.0,14.1,19.8,27.2,0.0
Independencia,2024-04-08,25.5,13.6,18.2,23.3,0.0
Independencia,2024-04-09,26.9,13.9,18.9,25.5,0.0
Independencia,2024-04-10,27.4,13.6,19.1,26.1,0.0
Independencia,2024-04-11,22.8,10.9,15.4,20.4,0.0
Independencia,2024-04-12,16.4,10.9,13.2,14.4,0.0
Independencia,2024-04-13,19.0,7.8,13.1,17.0,0.8
Independencia,2024-04-14,20.7,10.1,14.6,19.3,0.9
Independencia,2024-04-15,20.0,11.5,13.7,17.3,7.2
Independencia,2024-04-16,22.6,9.7,15.4,20.6,0.0
Independencia,2024-04-17,27.5,12.8,19.5,25.1,0.0
Independencia,2024-04-18,29.6,14.4,21.3,28.2,0.0
Independencia,2024-04-19,24.4,14.6,18.1,22.5,0.0
Independencia,2024-04-20,21.9,13.9,16.8,20.4,0.0
Independencia,2024-04-21,18.9,12.6,15.4,17.2,0.0
Independencia,2024-04-22,20.6,10.4,14.9,19.4,0.0
Independencia,2024-04-23,24.4,11.4,16.3,22.6,0.0
Independencia,2024-04-24,22.5,11.9,15.4,20.9,0.0
Independencia,2024-04-25,21.6,11.2,15.0,18.7,0.0
Independencia,2024-04-26,19.5,9.4,13.9,17.0,0.0
Independencia,2024-04-27,20.4,8.5,13.0,18.1,0.0
Independencia,2024-04-28,18.0,9.4,12.1,14.8,0.0
Independencia,2024-04-29,18.4,5.9,11.8,14.2,0.0
Independencia,2024-04-30,16.1,7.2,11.7,14.0,0.2
Independencia,2024-05-01,15.1,8.9,11.0,12.6,0.9
Independencia,2024-05-02,15.1,5.8,9.5,12.2,0.0
Independencia,2024-05-03,16.7,6.4,10.1,14.0,0.0
Independencia,2024-05-04,18.1,5.8,11.4,15.1,0.0
Independencia,2024-05-05,16.2,8.6,11.4,14.1,0.0
Independencia,2024-05-06,16.3,6.7,10.6,14.3,0.0
Independencia,2024-05-07,11.1,3.8,6.9,8.6,29.9
Independencia,2024-05-08,14.6,1.0,8.0,13.1,0.0
Independencia,2024-05-09,17.8,7.6,11.7,15.7,0.0
Independencia,2024-05-10,14.0,6.9,9.9,12.2,0.0
Independencia,2024-05-11,14.1,7.2,9.6,11.4,0.0
Independencia,2024-05-12,13.6,5.0,8.8,10.5,0.0
Independencia,2024-05-13,14.6,5.0,9.0,12.1,0.0
Independencia,2024-05-14,15.8,4.8,9.6,12.8,0.0
Independencia,2024-05-15,10.6,3.3,7.0,8.3,2.5
Independencia,2024-05-16,13.9,1.5,7.1,11.4,0.0
Independencia,2024-05-17,13.6,4.8,8.9,11.3,0.5
Independencia,2024-05-18,15.8,2.8,8.7,12.8,0.0
Independencia,2024-05-19,17.3,4.3,11.0,15.3,0.0
Independencia,2024-05-20,13.4,8.6,9.8,10.5,36.9
Independencia,2024-05-21,13.9,7.0,9.8,12.8,2.5
Independencia,2024-05-22,10.5,7.2,9.2,9.3,27.0
Independencia,2024-05-23,12.9,5.8,8.1,11.0,12.3
Independencia,2024-05-24,16.5,4.1,10.3,14.9,0.0
Independencia,2024-05-25,15.4,9.3,11.7,14.1,0.0
Independencia,2024-05-26,14.1,6.1,9.1,12.5,4.1
Independencia,2024-05-27,16.4,4.2,10.7,15.2,0.0
Independencia,2024-05-28,19.2,8.4,13.7,17.9,0.0
Independencia,2024-05-29,17.4,8.1,13.5,16.1,0.0
Independencia,2024-05-30,19.2,12.9,15.6,18.8,0.0
