name,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,precipitation_sum
San Ramón,2020-08-23,13.4,6.3,9.0,11.6,1.3
San Ramón,2020-08-24,16.1,6.8,9.9,12.3,0.7
San Ramón,2020-08-25,12.6,6.4,8.9,10.2,3.3
San Ramón,2020-08-26,13.1,3.9,8.6,10.6,0.6
San Ramón,2020-08-27,12.9,3.2,7.5,11.3,0.0
San Ramón,2020-08-28,11.3,4.7,7.5,9.1,0.5
San Ramón,2020-08-29,14.5,3.2,8.5,12.4,0.3
San Ramón,2020-08-30,15.8,2.7,8.6,14.3,0.0
San Ramón,2020-08-31,14.4,5.1,9.1,13.2,0.0
San Ramón,2020-09-01,13.2,6.2,8.6,11.7,0.5
San Ramón,2020-09-02,15.5,5.7,9.8,14.0,0.2
San Ramón,2020-09-03,16.6,6.8,10.6,15.4,0.5
San Ramón,2020-09-04,16.2,7.4,11.4,15.0,0.3
San Ramón,2020-09-05,14.3,6.0,10.1,11.8,0.6
San Ramón,2020-09-06,18.5,4.8,11.9,17.3,0.0
San Ramón,2020-09-07,19.0,6.9,12.5,18.1,0.0
San Ramón,2020-09-08,11.1,7.8,9.4,10.6,0.8
San Ramón,2020-09-09,19.4,8.2,13.1,18.4,0.2
San Ramón,2020-09-10,18.1,10.3,13.3,17.4,0.0
San Ramón,2020-09-11,18.5,8.6,12.5,17.3,0.0
San Ramón,2020-09-12,18.2,6.3,12.3,16.8,0.0
San Ramón,2020-09-13,20.0,5.9,13.0,18.4,0.0
San Ramón,2020-09-14,24.5,8.0,14.9,23.5,0.0
San Ramón,2020-09-15,16.5,8.1,11.7,16.0,0.0
San Ramón,2020-09-16,19.7,8.8,13.6,19.2,0.0
San Ramón,2020-09-17,22.9,10.6,16.3,22.5,0.0
San Ramón,2020-09-18,22.4,10.4,15.9,21.6,0.0
San Ramón,2020-09-19,24.3,9.4,16.5,24.2,0.0
San Ramón,2020-09-20,21.9,9.9,16.0,22.2,0.0
San Ramón,2020-09-21,23.1,10.0,16.0,23.3,0.0
San Ramón,2020-09-22,23.5,11.3,17.0,23.8,0.0
San Ramón,2020-09-23,24.7,12.1,18.3,24.9,0.0
San Ramón,2020-09-24,21.9,10.1,16.3,21.8,0.0
San Ramón,2020-09-25,14.3,7.2,9.9,12.3,1.5
San Ramón,2020-09-26,16.1,5.6,10.1,15.0,1.7
San Ramón,2020-09-27,20.0,8.2,13.5,18.8,0.0
San Ramón,2020-09-28,21.1,6.2,13.1,20.0,0.0
San Ramón,2020-09-29,15.2,6.2,9.7,13.4,0.5
San Ramón,2020-09-30,15.8,5.8,10.1,13.8,0.0
San Ramón,2020-10-01,16.3,6.2,10.3,14.6,0.0
San Ramón,2020-10-02,16.0,5.8,10.1,14.8,0.0
San Ramón,2020-10-03,14.6,4.8,9.0,12.5,0.0
San Ramón,2020-10-04,17.1,4.4,10.3,14.9,0.0
San Ramón,2020-10-05,19.4,9.2,13.4,18.6,0.0
San Ramón,2020-10-06,18.7,7.1,12.3,18.5,0.0
San Ramón,2020-10-07,21.5,8.6,14.7,21.1,0.0
San Ramón,2020-10-08,21.8,7.2,15.1,21.0,0.0
San Ramón,2020-10-09,24.7,7.9,16.5,24.1,0.0
San Ramón,2020-10-10,24.3,10.6,17.6,24.0,0.0
San Ramón,2020-10-11,27.8,13.3,19.5,27.4,0.0
San Ramón,2020-10-12,27.1,11.7,18.8,27.2,0.0
San Ramón,2020-10-13,24.0,11.7,17.1,24.6,0.0
San Ramón,2020-10-14,21.9,11.1,15.5,22.4,0.0
San Ramón,2020-10-15,27.9,12.6,19.0,29.1,0.0
San Ramón,2020-10-16,23.5,10.4,16.3,24.0,0.0
San Ramón,2020-10-17,25.5,11.8,17.8,26.0,0.0
San Ramón,2020-10-18,24.3,12.3,17.2,24.2,0.0
San Ramón,2020-10-19,23.9,8.9,16.0,22.5,0.0
San Ramón,2020-10-20,26.0,11.8,17.9,26.0,0.0
San Ramón,2020-10-21,22.7,10.9,16.4,22.5,0.0
San Ramón,2020-10-22,24.8,9.9,16.5,25.3,0.0
San Ramón,2020-10-23,25.6,11.1,16.5,26.0,0.0
San Ramón,2020-10-24,22.0,9.4,15.0,21.8,0.0
San Ramón,2020-10-25,19.7,9.8,13.8,19.6,1.9
San Ramón,2020-10-26,24.8,9.1,16.8,24.6,0.0
San Ramón,2020-10-27,14.9,7.9,10.7,12.2,0.0
San Ramón,2020-10-28,21.6,8.4,14.3,20.3,0.8
San Ramón,2020-10-29,24.6,9.6,17.2,24.2,0.0
San Ramón,2020-10-30,27.2,10.1,18.3,26.6,0.0
San Ramón,2020-10-31,26.6,13.2,19.1,27.1,0.0
San Ramón,2020-11-01,25.5,12.1,16.9,26.4,0.0
San Ramón,2020-11-02,26.2,12.6,18.0,26.4,0.0
San Ramón,2020-11-03,28.6,11.4,19.0,28.6,0.0
San Ramón,2020-11-04,23.0,12.0,16.5,22.6,0.0
San Ramón,2020-11-05,25.9,10.7,17.7,26.0,0.0
San Ramón,2020-11-06,26.4,13.8,19.1,25.9,0.0
San Ramón,2020-11-07,29.5,14.4,20.8,29.6,0.0
San Ramón,2020-11-08,25.1,13.2,18.5,25.4,0.0
San Ramón,2020-11-09,27.1,11.7,18.7,27.4,0.0
San Ramón,2020-11-10,26.2,13.0,18.9,26.4,0.0
San Ramón,2020-11-11,25.3,10.6,16.9,25.2,0.0
San Ramón,2020-11-12,26.1,11.9,17.4,26.4,0.0
San Ramón,2020-11-13,20.4,10.9,14.1,19.4,0.3
San Ramón,2020-11-14,22.4,10.4,15.5,22.0,0.5
San Ramón,2020-11-15,23.4,10.9,16.7,23.2,0.1
San Ramón,2020-11-16,25.2,10.8,17.0,25.0,0.0
San Ramón,2020-11-17,19.5,9.9,13.9,18.9,1.1
San Ramón,2020-11-18,25.8,9.5,17.2,25.9,0.0
San Ramón,2020-11-19,22.4,10.6,15.1,22.8,0.0
San Ramón,2020-11-20,21.7,9.2,13.8,20.5,0.0
San Ramón,2020-11-21,26.0,8.7,16.7,25.4,0.0
San Ramón,2020-11-22,28.5,14.4,20.1,28.3,0.0
San Ramón,2020-11-23,26.2,13.0,18.8,25.5,0.0
San Ramón,2020-11-24,25.4,11.9,18.2,25.0,0.0
San Ramón,2020-11-25,27.2,12.4,19.3,25.8,0.0
San Ramón,2020-11-26,31.0,15.3,22.4,30.1,0.0
San Ramón,2020-11-27,27.4,14.7,20.4,26.3,0.0
San Ramón,2020-11-28,27.5,14.1,19.6,27.2,0.0
San Ramón,2020-11-29,29.6,14.3,21.0,28.8,0.0
San Ramón,2020-11-30,30.0,15.9,22.2,29.8,0.0
San Ramón,2020-12-01,27.1,11.9,20.0,26.8,0.0
San Ramón,2020-12-02,27.5,10.4,18.6,26.6,0.0
San Ramón,2020-12-03,28.1,13.6,20.6,26.9,0.0
San Ramón,2020-12-04,27.4,14.4,20.0,27.0,0.0
San Ramón,2020-12-05,27.4,13.2,19.4,27.5,0.0
San Ramón,2020-12-06,30.1,14.3,20.7,30.4,0.0
San Ramón,2020-12-07,27.7,13.1,19.3,27.9,0.0
San Ramón,2020-12-08,29.6,11.0,20.1,28.8,0.0
San Ramón,2020-12-09,31.2,14.9,22.2,31.1,0.0
San Ramón,2020-12-10,22.5,12.8,17.4,19.8,0.0
San Ramón,2020-12-11,28.0,10.6,19.1,27.3,0.0
San Ramón,2020-12-12,28.1,13.6,20.1,26.9,0.0
San Ramón,2020-12-13,30.8,13.6,22.1,30.0,0.0
San Ramón,2020-12-14,30.5,17.5,23.2,28.2,0.0
San Ramón,2020-12-15,28.6,13.8,20.8,28.0,0.0
San Ramón,2020-12-16,29.4,16.8,22.1,28.8,0.0
San Ramón,2020-12-17,29.4,12.2,20.2,28.9,0.0
San Ramón,2020-12-18,21.8,10.6,15.2,20.2,0.2
San Ramón,2020-12-19,25.2,10.5,17.5,24.5,0.0
San Ramón,2020-12-20,29.5,12.1,20.3,28.8,0.0
San Ramón,2020-12-21,31.0,16.5,22.9,30.6,0.0
San Ramón,2020-12-22,30.0,16.5,22.7,30.2,0.0
San Ramón,2020-12-23,27.5,16.6,21.3,27.9,0.0
San Ramón,2020-12-24,30.4,16.1,22.4,30.1,0.0
San Ramón,2020-12-25,32.0,16.5,23.6,31.3,0.0
San Ramón,2020-12-26,28.3,14.9,21.4,28.5,0.0
San Ramón,2020-12-27,27.8,13.2,19.9,28.6,0.0
San Ramón,2020-12-28,29.5,13.9,21.0,30.5,0.0
San Ramón,2020-12-29,27.3,14.4,20.0,27.4,0.0
San Ramón,2020-12-30,31.1,13.6,21.9,29.8,0.0
San Ramón,2020-12-31,30.2,17.9,23.7,29.1,0.0
San Ramón,2021-01-01,29.2,17.4,22.8,29.0,0.0
San Ramón,2021-01-02,27.9,15.1,20.7,28.5,0.1
San Ramón,2021-01-03,30.7,14.2,21.6,30.7,0.0
San Ramón,2021-01-04,30.2,16.4,22.3,30.1,0.0
San Ramón,2021-01-05,28.0,13.2,19.7,28.0,0.0
San Ramón,2021-01-06,28.8,13.7,20.6,28.3,0.0
San Ramón,2021-01-07,30.0,15.0,21.9,29.8,0.0
San Ramón,2021-01-08,27.5,14.6,20.4,26.9,0.0
San Ramón,2021-01-09,27.0,12.2,18.1,26.9,0.0
San Ramón,2021-01-10,27.0,11.2,18.3,25.9,0.0
San Ramón,2021-01-11,27.6,11.3,19.3,26.7,0.0
San Ramón,2021-01-12,30.1,14.9,21.4,29.5,0.0
San Ramón,2021-01-13,29.7,15.7,21.2,28.8,0.0
San Ramón,2021-01-14,29.0,14.7,20.8,28.4,0.0
San Ramón,2021-01-15,30.0,15.2,21.5,28.4,0.0
San Ramón,2021-01-16,29.2,13.5,21.1,27.9,0.0
San Ramón,2021-01-17,30.6,15.6,23.1,29.0,0.0
San Ramón,2021-01-18,30.5,17.6,23.4,29.9,0.0
San Ramón,2021-01-19,29.6,16.8,22.4,29.6,0.0
San Ramón,2021-01-20,29.8,16.1,21.2,30.0,0.0
San Ramón,2021-01-21,28.4,15.7,21.2,29.5,0.0
San Ramón,2021-01-22,30.0,16.0,22.2,31.1,0.0
San Ramón,2021-01-23,28.9,15.6,21.7,29.9,0.0
San Ramón,2021-01-24,30.5,16.9,22.6,32.1,0.0
San Ramón,2021-01-25,29.7,16.1,22.2,31.0,0.0
San Ramón,2021-01-26,29.1,16.5,21.4,29.3,0.0
San Ramón,2021-01-27,30.1,14.4,21.3,29.8,0.0
San Ramón,2021-01-28,29.1,15.2,21.6,27.8,0.0
San Ramón,2021-01-29,22.8,15.0,17.7,22.2,12.4
San Ramón,2021-01-30,21.1,15.1,17.2,22.6,54.6
San Ramón,2021-01-31,21.3,13.6,16.4,23.4,13.8
San Ramón,2021-02-01,19.5,13.4,15.9,22.5,5.8
San Ramón,2021-02-02,22.6,12.9,16.9,24.8,0.7
San Ramón,2021-02-03,28.0,12.0,20.1,29.9,0.0
San Ramón,2021-02-04,27.1,14.1,20.9,30.2,0.0
San Ramón,2021-02-05,24.4,14.6,18.6,27.3,0.0
San Ramón,2021-02-06,22.7,14.2,17.5,24.7,0.6
San Ramón,2021-02-07,23.4,13.8,17.5,24.9,0.5
San Ramón,2021-02-08,24.0,12.0,17.2,25.6,0.0
San Ramón,2021-02-09,27.1,12.8,19.5,29.4,0.0
San Ramón,2021-02-10,26.8,14.9,20.0,28.8,0.0
San Ramón,2021-02-11,24.5,14.6,18.4,25.4,0.0
San Ramón,2021-02-12,25.6,15.3,19.5,27.3,0.0
San Ramón,2021-02-13,26.0,14.6,19.0,27.9,0.3
San Ramón,2021-02-14,25.6,13.4,18.4,26.9,0.0
San Ramón,2021-02-15,25.4,13.0,17.9,26.7,0.0
San Ramón,2021-02-16,23.2,11.5,16.5,24.0,0.0
San Ramón,2021-02-17,24.7,11.7,17.1,25.6,0.0
San Ramón,2021-02-18,24.5,10.9,17.1,24.9,0.4
San Ramón,2021-02-19,28.5,12.7,20.0,28.7,0.0
San Ramón,2021-02-20,28.2,15.8,21.0,28.1,0.0
San Ramón,2021-02-21,27.4,15.1,19.9,27.3,0.0
San Ramón,2021-02-22,28.2,13.3,19.9,27.6,0.0
San Ramón,2021-02-23,30.2,13.9,21.6,29.7,0.0
San Ramón,2021-02-24,27.5,15.6,21.1,28.1,0.0
San Ramón,2021-02-25,28.0,15.9,20.7,28.4,0.0
San Ramón,2021-02-26,29.2,14.4,20.7,29.7,0.0
San Ramón,2021-02-27,30.1,15.9,22.0,30.2,0.0
San Ramón,2021-02-28,31.2,16.9,23.3,30.3,0.0
San Ramón,2021-03-01,26.7,16.8,21.6,26.2,0.0
San Ramón,2021-03-02,27.3,15.1,20.9,27.7,0.0
San Ramón,2021-03-03,29.9,15.7,21.7,30.3,0.0
San Ramón,2021-03-04,32.3,17.1,23.4,33.1,0.0
San Ramón,2021-03-05,27.1,16.0,20.8,27.9,0.0
San Ramón,2021-03-06,28.0,14.2,20.4,28.8,0.0
San Ramón,2021-03-07,29.9,16.2,22.4,30.4,0.0
San Ramón,2021-03-08,31.9,18.8,23.8,32.2,0.0
San Ramón,2021-03-09,28.4,16.3,21.0,28.4,0.0
San Ramón,2021-03-10,26.4,13.6,19.3,26.1,0.0
San Ramón,2021-03-11,26.6,13.2,19.8,25.5,0.0
San Ramón,2021-03-12,27.8,16.0,20.5,28.0,0.0
San Ramón,2021-03-13,27.0,14.8,19.3,27.1,0.0
San Ramón,2021-03-14,26.5,13.1,18.2,26.8,0.0
San Ramón,2021-03-15,21.6,11.0,14.8,20.8,0.9
San Ramón,2021-03-16,23.0,11.9,16.4,22.0,0.2
San Ramón,2021-03-17,24.3,12.5,16.9,23.4,0.0
San Ramón,2021-03-18,21.0,11.4,14.7,20.0,0.6
San Ramón,2021-03-19,19.1,9.9,13.4,17.0,3.4
San Ramón,2021-03-20,24.4,9.2,15.9,23.1,0.0
San Ramón,2021-03-21,23.5,11.2,16.6,22.9,0.0
San Ramón,2021-03-22,27.5,10.5,18.3,26.2,0.0
San Ramón,2021-03-23,26.1,15.6,19.8,25.4,0.0
San Ramón,2021-03-24,24.5,13.0,17.4,23.4,0.0
San Ramón,2021-03-25,20.5,10.6,14.4,18.5,0.2
San Ramón,2021-03-26,23.9,9.4,16.3,22.4,0.0
San Ramón,2021-03-27,28.3,12.4,19.7,26.3,0.0
San Ramón,2021-03-28,25.0,14.9,19.2,24.1,0.0
San Ramón,2021-03-29,22.9,12.2,16.4,22.5,0.0
San Ramón,2021-03-30,23.9,10.6,16.0,23.7,0.0
San Ramón,2021-03-31,23.5,12.6,16.7,23.7,0.0
San Ramón,2021-04-01,22.6,11.2,15.5,22.5,0.0
San Ramón,2021-04-02,22.7,11.1,16.5,21.8,0.0
San Ramón,2021-04-03,27.4,14.8,19.7,26.8,0.0
San Ramón,2021-04-04,20.9,12.1,15.9,20.2,0.2
San Ramón,2021-04-05,22.5,10.6,15.8,22.4,0.0
San Ramón,2021-04-06,24.2,10.9,16.3,23.7,0.0
San Ramón,2021-04-07,24.4,12.6,17.2,24.1,0.0
San Ramón,2021-04-08,21.2,12.0,15.8,20.0,0.1
San Ramón,2021-04-09,21.6,10.9,15.4,20.7,0.0
San Ramón,2021-04-10,20.2,9.8,13.9,18.3,1.2
San Ramón,2021-04-11,28.1,9.4,17.7,25.7,0.0
San Ramón,2021-04-12,27.6,12.1,20.2,25.0,0.0
San Ramón,2021-04-13,29.3,14.6,20.1,27.5,0.0
San Ramón,2021-04-14,24.8,12.9,17.9,24.0,0.0
San Ramón,2021-04-15,25.3,12.4,18.0,24.7,0.0
San Ramón,2021-04-16,25.0,13.6,17.9,23.8,0.0
San Ramón,2021-04-17,23.1,10.8,15.2,22.5,0.0
San Ramón,2021-04-18,25.5,10.9,16.6,24.2,0.0
San Ramón,2021-04-19,22.8,11.4,15.9,22.0,0.0
San Ramón,2021-04-20,20.1,8.9,13.8,19.1,1.8
San Ramón,2021-04-21,20.8,11.3,15.0,18.5,0.7
San Ramón,2021-04-22,19.8,11.2,13.9,17.7,0.0
San Ramón,2021-04-23,17.5,10.4,12.7,15.9,0.1
San Ramón,2021-04-24,22.2,8.4,14.5,20.5,0.0
San Ramón,2021-04-25,23.7,11.8,16.6,21.7,0.0
San Ramón,2021-04-26,24.1,9.9,16.7,22.5,0.0
San Ramón,2021-04-27,22.8,11.3,15.8,21.7,0.0
San Ramón,2021-04-28,25.0,10.5,17.0,23.3,0.0
San Ramón,2021-04-29,21.0,10.1,15.5,20.0,0.0
San Ramón,2021-04-30,18.4,9.9,12.8,16.9,0.3
San Ramón,2021-05-01,17.7,8.4,13.4,15.6,0.0
San Ramón,2021-05-02,19.5,10.8,13.8,17.5,0.0
San Ramón,2021-05-03,19.0,10.9,14.0,16.8,0.1
San Ramón,2021-05-04,18.5,8.8,12.8,16.2,4.8
San Ramón,2021-05-05,19.6,9.4,13.8,17.5,0.0
San Ramón,2021-05-06,24.3,11.1,16.4,21.9,0.0
San Ramón,2021-05-07,19.1,10.7,14.7,16.4,0.0
San Ramón,2021-05-08,16.1,9.9,12.4,14.6,0.3
San Ramón,2021-05-09,18.9,10.1,13.2,17.4,0.0
San Ramón,2021-05-10,21.0,9.3,14.6,19.0,0.0
San Ramón,2021-05-11,23.0,8.4,16.2,20.2,0.0
San Ramón,2021-05-12,22.9,10.6,16.2,20.3,0.0
San Ramón,2021-05-13,20.9,9.6,15.3,19.0,0.1
San Ramón,2021-05-14,21.6,11.7,16.0,19.5,0.0
San Ramón,2021-05-15,20.4,11.1,16.4,18.7,0.0
San Ramón,2021-05-16,22.5,11.2,16.7,20.8,0.0
San Ramón,2021-05-17,24.1,11.0,17.6,22.5,0.0
San Ramón,2021-05-18,17.1,9.6,12.6,15.9,0.0
San Ramón,2021-05-19,15.3,9.9,11.9,13.8,1.1
San Ramón,2021-05-20,13.6,8.4,10.9,12.0,9.4
San Ramón,2021-05-21,12.8,6.1,9.0,10.7,8.9
San Ramón,2021-05-22,14.8,3.2,8.0,11.9,0.0
San Ramón,2021-05-23,18.0,4.2,10.4,16.0,0.0
San Ramón,2021-05-24,18.2,7.2,12.3,16.3,0.0
San Ramón,2021-05-25,19.6,7.3,12.5,17.9,0.0
San Ramón,2021-05-26,20.6,9.4,14.1,19.6,0.0
San Ramón,2021-05-27,19.4,8.6,13.1,17.2,0.0
San Ramón,2021-05-28,16.5,8.1,12.1,15.3,0.5
San Ramón,2021-05-29,15.8,8.2,11.7,14.9,0.8
San Ramón,2021-05-30,18.5,7.7,13.2,16.8,0.0
San Ramón,2021-05-31,19.8,10.6,15.3,17.8,0.0
San Ramón,2021-06-01,17.5,12.2,15.2,16.9,0.8
San Ramón,2021-06-02,21.2,13.1,16.2,21.1,0.0
San Ramón,2021-06-03,20.9,10.0,14.6,20.2,0.0
San Ramón,2021-06-04,15.8,10.3,12.6,14.1,1.2
San Ramón,2021-06-05,17.7,8.6,12.1,16.6,0.3
San Ramón,2021-06-06,16.4,8.1,11.1,14.4,0.0
San Ramón,2021-06-07,19.0,8.6,13.1,17.8,0.1
San Ramón,2021-06-08,19.3,8.1,13.5,16.9,0.0
San Ramón,2021-06-09,15.6,7.4,11.9,14.0,0.0
San Ramón,2021-06-10,18.2,7.1,11.6,16.6,0.0
San Ramón,2021-06-11,21.8,7.6,13.8,19.5,0.0
San Ramón,2021-06-12,21.9,11.2,15.1,19.8,0.0
San Ramón,2021-06-13,16.0,7.2,11.9,14.1,0.0
San Ramón,2021-06-14,18.8,7.9,12.4,17.1,0.0
San Ramón,2021-06-15,15.9,8.1,11.6,13.6,0.9
San Ramón,2021-06-16,16.0,8.0,11.2,13.9,2.5
San Ramón,2021-06-17,15.2,5.1,9.5,13.3,0.0
San Ramón,2021-06-18,12.6,5.2,8.5,11.3,0.0
San Ramón,2021-06-19,15.9,4.8,9.9,14.0,0.0
San Ramón,2021-06-20,12.4,6.1,9.2,10.2,0.0
San Ramón,2021-06-21,15.9,4.8,10.5,13.6,0.0
San Ramón,2021-06-22,16.4,8.4,11.0,13.4,0.0
San Ramón,2021-06-23,11.3,7.6,8.5,8.6,14.0
San Ramón,2021-06-24,11.0,5.2,8.5,9.6,0.5
San Ramón,2021-06-25,9.9,6.2,8.2,9.2,23.5
San Ramón,2021-06-26,8.8,1.5,6.1,6.1,2.7
San Ramón,2021-06-27,12.8,0.6,5.6,9.5,0.0
San Ramón,2021-06-28,18.4,4.0,9.7,16.0,0.0
San Ramón,2021-06-29,21.4,8.4,13.2,20.1,0.0
San Ramón,2021-06-30,14.8,8.4,11.0,12.6,0.0
San Ramón,2021-07-01,11.8,7.4,9.6,9.5,0.0
San Ramón,2021-07-02,14.1,4.1,9.1,11.5,0.0
San Ramón,2021-07-03,17.0,7.4,11.5,14.9,0.0
San Ramón,2021-07-04,16.6,5.6,10.7,14.5,0.0
San Ramón,2021-07-05,18.5,6.2,10.8,16.1,0.0
San Ramón,2021-07-06,12.3,5.8,8.2,9.9,1.2
San Ramón,2021-07-07,16.2,3.5,9.3,14.7,0.0
San Ramón,2021-07-08,17.0,6.1,10.5,14.6,0.0
San Ramón,2021-07-09,12.9,6.4,9.2,10.7,0.0
San Ramón,2021-07-10,17.0,4.1,10.3,15.8,0.0
San Ramón,2021-07-11,17.5,6.9,10.8,15.0,0.0
San Ramón,2021-07-12,10.2,5.8,8.4,8.1,0.2
San Ramón,2021-07-13,12.8,3.9,7.6,10.7,0.0
San Ramón,2021-07-14,12.9,3.5,7.5,10.9,0.0
San Ramón,2021-07-15,15.0,2.3,7.8,12.4,0.0
San Ramón,2021-07-16,13.6,4.0,8.2,10.9,0.0
San Ramón,2021-07-17,16.5,3.5,9.6,14.5,0.0
San Ramón,2021-07-18,21.1,7.9,13.6,18.7,0.0
San Ramón,2021-07-19,20.5,7.2,13.1,18.2,0.0
San Ramón,2021-07-20,23.4,10.0,15.5,21.0,0.0
San Ramón,2021-07-21,20.5,8.7,13.4,18.7,0.0
San Ramón,2021-07-22,22.3,8.9,14.2,20.6,0.0
San Ramón,2021-07-23,17.8,7.6,12.3,15.6,0.0
San Ramón,2021-07-24,10.1,5.9,7.7,7.6,0.7
San Ramón,2021-07-25,14.5,5.8,9.3,11.3,4.3
San Ramón,2021-07-26,13.1,4.8,8.3,10.2,0.1
San Ramón,2021-07-27,14.8,2.3,7.7,12.2,0.0
San Ramón,2021-07-28,19.0,4.4,10.4,16.2,0.0
San Ramón,2021-07-29,18.7,5.5,11.8,15.8,0.0
San Ramón,2021-07-30,18.5,3.2,10.1,15.6,0.0
San Ramón,2021-07-31,20.7,6.4,12.6,18.0,0.0
San Ramón,2021-08-01,23.2,8.4,15.2,20.8,0.0
San Ramón,2021-08-02,24.1,12.1,16.7,21.9,0.0
San Ramón,2021-08-03,19.8,7.6,13.2,18.0,0.0
San Ramón,2021-08-04,18.3,9.1,13.0,17.0,0.0
San Ramón,2021-08-05,17.5,7.3,11.7,15.7,0.0
San Ramón,2021-08-06,16.6,7.6,11.4,15.4,0.2
San Ramón,2021-08-07,13.1,7.1,9.4,11.1,0.3
San Ramón,2021-08-08,11.1,6.8,8.3,9.2,4.7
San Ramón,2021-08-09,13.6,4.8,8.5,11.2,0.5
San Ramón,2021-08-10,16.7,4.0,9.4,14.5,0.0
San Ramón,2021-08-11,17.4,5.6,9.9,14.7,0.0
San Ramón,2021-08-12,13.4,4.4,8.1,11.5,0.0
San Ramón,2021-08-13,16.5,4.9,9.4,14.4,0.0
San Ramón,2021-08-14,17.9,3.8,9.6,16.3,0.0
San Ramón,2021-08-15,11.9,7.0,8.7,10.0,0.1
San Ramón,2021-08-16,15.6,7.5,10.7,12.9,0.4
San Ramón,2021-08-17,17.1,9.6,12.7,15.6,1.7
San Ramón,2021-08-18,14.1,8.4,11.7,14.1,28.1
San Ramón,2021-08-19,10.6,6.9,8.7,8.9,29.1
San Ramón,2021-08-20,11.9,6.2,9.0,10.5,0.7
San Ramón,2021-08-21,14.8,7.3,10.3,11.4,5.4
San Ramón,2021-08-22,14.5,6.2,9.4,12.4,0.7
San Ramón,2021-08-23,10.4,5.9,7.9,8.1,1.0
San Ramón,2021-08-24,13.8,4.3,8.4,11.8,4.0
San Ramón,2021-08-25,11.9,4.6,8.0,10.0,0.7
San Ramón,2021-08-26,13.9,4.3,8.3,12.2,0.3
San Ramón,2021-08-27,15.0,5.6,9.7,13.0,0.0
San Ramón,2021-08-28,20.5,8.4,13.9,19.5,0.3
San Ramón,2021-08-29,20.9,8.8,13.7,21.0,0.0
San Ramón,2021-08-30,14.4,7.7,10.6,12.7,0.4
San Ramón,2021-08-31,15.8,8.1,10.6,14.3,1.9
San Ramón,2021-09-01,18.1,5.8,11.4,16.4,0.0
San Ramón,2021-09-02,17.9,7.6,11.9,17.5,0.0
San Ramón,2021-09-03,12.8,7.2,9.8,10.7,2.6
San Ramón,2021-09-04,17.5,6.7,10.7,16.2,0.7
San Ramón,2021-09-05,16.4,6.4,11.2,15.2,0.4
San Ramón,2021-09-06,11.7,7.6,9.2,9.3,2.3
San Ramón,2021-09-07,9.9,6.0,7.3,7.7,8.1
San Ramón,2021-09-08,16.2,1.4,8.8,13.7,0.0
San Ramón,2021-09-09,20.5,4.4,12.0,19.2,0.0
San Ramón,2021-09-10,19.6,6.8,12.8,18.5,0.0
San Ramón,2021-09-11,12.9,8.6,10.3,11.1,1.5
San Ramón,2021-09-12,11.8,6.3,9.0,9.0,31.7
San Ramón,2021-09-13,9.3,4.8,7.0,7.2,8.2
San Ramón,2021-09-14,17.5,0.8,9.3,15.9,0.0
San Ramón,2021-09-15,18.7,4.0,10.9,17.4,0.0
San Ramón,2021-09-16,20.7,6.8,13.1,19.9,0.0
San Ramón,2021-09-17,18.5,7.0,12.0,18.5,0.0
San Ramón,2021-09-18,17.5,8.8,12.2,16.9,0.9
San Ramón,2021-09-19,13.4,8.0,10.3,11.3,2.7
San Ramón,2021-09-20,17.7,7.9,12.1,17.6,1.1
San Ramón,2021-09-21,17.5,6.3,11.3,17.1,0.0
San Ramón,2021-09-22,16.4,7.3,10.7,15.4,0.5
San Ramón,2021-09-23,22.5,5.8,13.9,21.9,0.0
San Ramón,2021-09-24,27.4,10.4,17.4,26.7,0.0
San Ramón,2021-09-25,17.8,7.9,12.1,17.2,0.9
San Ramón,2021-09-26,21.2,7.9,13.8,21.2,0.0
San Ramón,2021-09-27,22.5,9.7,15.8,22.3,0.0
San Ramón,2021-09-28,24.3,10.0,16.9,23.5,0.0
San Ramón,2021-09-29,21.3,9.5,15.0,19.4,0.2
San Ramón,2021-09-30,18.4,6.6,11.6,16.3,0.0
San Ramón,2021-10-01,20.6,8.4,13.1,19.2,0.0
San Ramón,2021-10-02,16.4,5.4,10.7,14.3,0.0
San Ramón,2021-10-03,20.1,5.2,12.6,18.5,0.0
San Ramón,2021-10-04,22.9,7.1,14.9,21.3,0.0
San Ramón,2021-10-05,21.5,8.1,14.9,20.1,0.0
San Ramón,2021-10-06,24.4,8.4,16.3,23.3,0.0
San Ramón,2021-10-07,20.8,8.7,14.4,19.5,0.0
San Ramón,2021-10-08,14.9,7.8,10.8,12.8,7.6
San Ramón,2021-10-09,18.9,7.2,12.0,18.1,0.7
San Ramón,2021-10-10,19.0,8.2,12.9,18.7,2.6
San Ramón,2021-10-11,24.7,9.2,15.7,24.8,0.0
San Ramón,2021-10-12,17.0,8.9,11.4,15.1,0.8
San Ramón,2021-10-13,20.0,7.4,12.4,19.4,0.4
San Ramón,2021-10-14,14.3,5.8,10.1,13.5,8.7
San Ramón,2021-10-15,18.5,6.4,12.0,17.4,0.0
San Ramón,2021-10-16,20.9,5.9,13.6,19.9,0.0
San Ramón,2021-10-17,22.5,7.7,15.5,21.2,0.0
San Ramón,2021-10-18,25.8,9.0,17.4,24.4,0.0
