source,matched_in,name,official_type,commune,lon,lat
osm,deis,Farmacias Ahumada,,Puente Alto,-70.5827483,-33.5703957
osm,deis,Cruz Verde,,Puente Alto,-70.582431,-33.5703558
osm,deis,SalcoBrand,,Puente Alto,-70.5831115,-33.5704356
osm,deis,Farmacias del Dr. Simi,,Puente Alto,-70.5820522,-33.570712099999994
osm,deis,Farmacias del Dr. Simi,,Las Condes,-70.544735,-33.4080355
osm,deis,Farmacias del Dr. Simi,,Cerrillos,-70.6942507,-33.4850872
osm,deis,Farmacias del Dr. Simi,,Melipilla,-71.2140275,-33.6848135
osm,deis,My Pharma,,San Miguel,-70.6521522,-33.49239909999999
osm,deis,Centro Médico Melipilla,,Melipilla,-71.21313340000002,-33.683828
osm,deis,Orthodent Clínica Dental,,Melipilla,-71.2177201,-33.68514890000001
osm,deis,Cruz Verde,,Las Condes,-70.5401832,-33.42791299999999
osm,deis,Farmacias Ahumada,,Peñalolén,-70.5399042,-33.49119979999999
osm,deis,Farmacia Gundian,,Peñalolén,-70.5399253,-33.491496
osm,deis,SalcoBrand,,Peñalolén,-70.5527469,-33.49974989999999
osm,deis,Cruz Verde,,Peñalolén,-70.5540361,-33.499006
osm,deis,Medical Store,,Pudahuel,-70.7394577,-33.455214700000006
osm,deis,,,Pedro Aguirre Cerda,-70.670656,-33.49561789999999
osm,deis,Farmacia Profarma,,Quilicura,-70.7205505,-33.3661977
osm,deis,Farmacias Ahumada,,Renca,-70.7583722,-33.39980599999999
osm,deis,SalcoBrand,,La Florida,-70.5952205,-33.5231523
osm,deis,Farmacias Ahumada,,Las Condes,-70.5411706,-33.41611379999999
osm,deis,Farmacias del Dr. Simi,,Las Condes,-70.5407505,-33.414946400000005
osm,deis,Clínica Dental Adonay,,Peñalolén,-70.540189,-33.49116559999999
osm,deis,Cruz Verde,,Peñalolén,-70.5405484,-33.492264899999995
osm,deis,SalcoBrand,,Las Condes,-70.5701718,-33.40926909999999
osm,deis,Farmacias del Dr. Simi,,Pirque,-70.5751735,-33.63681919999999
osm,deis,Farmacias del Dr. Simi,,Santiago,-70.6430692,-33.45781639999999
osm,deis,Farmacias del Dr. Simi,,Ñuñoa,-70.6088749,-33.454814
osm,deis,San Nicolás,,Santiago,-70.644107,-33.458287500000004
osm,deis,Clínica Dental Mora Pavic,,Las Condes,-70.5747384,-33.411341199999995
osm,deis,Farmacia Belgochilena,,Estación Central,-70.6887723,-33.453770999999996
osm,deis,,,Lo Prado,-70.7064346,-33.4558165
osm,deis,Cruz Verde,,Estación Central,-70.7052506,-33.4564144
osm,deis,Farmacias Ahumada,,Estación Central,-70.7053248,-33.456333
osm,deis,Maytal,,Lo Prado,-70.7078722,-33.456750899999996
osm,deis,,,Lo Prado,-70.7083025,-33.456992799999995
osm,deis,Farmacia Chilena,,Lo Prado,-70.7118094,-33.457587
osm,deis,Cruz Verde,,Lo Barnechea,-70.5447028,-33.36136729999999
osm,deis,Farmacia Henalva,,Melipilla,-71.21543360000001,-33.6691073
osm,deis,Farmacia Rincón Salud,,El Bosque,-70.6907498,-33.574733
osm,deis,Farmacias Nueva,,El Bosque,-70.6904542,-33.574331799999996
osm,deis,Farmacias del Dr. Simi,,El Bosque,-70.690292,-33.5733496
osm,deis,Farmacia Segal,,El Bosque,-70.6655383,-33.57310979999999
osm,deis,Farmacias Ahumada,,Estación Central,-70.6870172,-33.45349019999999
osm,deis,Farmacias del Dr. Simi,,Las Condes,-70.5691378,-33.4096529
osm,deis,Ecofarmacias,,Las Condes,-70.5679862,-33.4093849
osm,deis,,,Santiago,-70.6352652,-33.4473813
osm,deis,,,Santiago,-70.6356561,-33.4465471
osm,deis,Clínica MEDS,,Lo Barnechea,-70.53678221793122,-33.35586718635581
osm,deis,Complejo Hospitalario Sótero del Río,,Puente Alto,-70.5793199804935,-33.57660282282382
osm,deis,Centro Médico y Profesional Las Lilas,,Providencia,-70.60828250665973,-33.431444099972
osm,deis,SalcoBrand,,La Reina,-70.55723967578537,-33.439126549702245
osm,deis,Clínica Alemana La Dehesa,,Lo Barnechea,-70.52562760742285,-33.35492983498996
osm,deis,Hospital San José de Melipilla,,Melipilla,-71.18697058097622,-33.6798109105684
osm,deis,Centro de Salud Integral Las Praderas,,Peñaflor,-70.86402862275207,-33.60414609668991
osm,deis,Salud Alternativa,,Paine,-70.73899962481723,-33.80786876797621
osm,deis,Instituto de Salud Pública de Chile (ISP),,Ñuñoa,-70.61639667137985,-33.46339502895164
osm,deis,Farmacias Unidas,,Buin,-70.73879785030526,-33.73276388410751
osm,deis,Farmacias Ahumada,,La Reina,-70.56124779666739,-33.45270109946581
osm,deis,SalcoBrand,,Ñuñoa,-70.57442983701746,-33.46196820020247
osm,deis,SalcoBrand,,Providencia,-70.61553605873087,-33.438431735589894
osm,deis,Farmacias Ahumada,,Providencia,-70.59918446683623,-33.43683669983647
osm,deis,Hospital Psiquiatrico El Peral,,Puente Alto,-70.54968579113039,-33.575886036298385
osm,deis,Cruz Verde,,Ñuñoa,-70.58045564177162,-33.44851275013724
osm,deis,Clínica Universidad de los Andes,,Las Condes,-70.50377785764579,-33.40701110011847
osm,deis,Cruz Verde,,Vitacura,-70.59703230878327,-33.40429429992405
osm,deis,,,Maipú,-70.76677507650366,-33.52847396606817
osm,deis,Cruz Verde,,Lo Prado,-70.72381397119452,-33.44472796283121
osm,deis,Farmacia Espoz,,Pudahuel,-70.75349270614691,-33.443889191489674
osm,deis,Cruz Verde,,Providencia,-70.60406830000933,-33.43789850005956
osm,deis,Clínica El Bosque,,Providencia,-70.5954830459145,-33.4282106468236
osm,deis,Farmacias Ahumada,,La Reina,-70.55491655000421,-33.430810150022246
osm,deis,Cruz Verde,,Las Condes,-70.54549095000688,-33.40843690004383
osm,deis,Cruz Roja San Miguel,,San Miguel,-70.65258560108838,-33.49202109148438
osm,deis,Farmacias Ahumada,,Providencia,-70.59825476717423,-33.421669755686736
osm,deis,SalcoBrand,,Las Condes,-70.54472099209485,-33.401091928292395
osm,deis,SalcoBrand,,Providencia,-70.60350762007366,-33.43785860009164
osm,deis,Instituto Milton H. Erickson,,Providencia,-70.61214922376043,-33.42954894154819
osm,deis,Sociedad Española,,Santiago,-70.66087188332665,-33.4490692498642
osm,deis,Clínica Psicológica UDP,,Santiago,-70.66038188457433,-33.45046741030476
osm,deis,Cruz Verde,,Ñuñoa,-70.59831979790019,-33.45816735006687
osm,deis,CESFAM Santiago Occidente,,Estación Central,-70.72837720224115,-33.46551543461257
osm,deis,,,Puente Alto,-70.55922003073493,-33.593307041370856
osm,deis,Farmacias Ahumada,,Ñuñoa,-70.58553759999782,-33.4556828500745
osm,deis,Farmacias Ahumada,,Ñuñoa,-70.591048395568,-33.44818833970851
osm,deis,SalcoBrand,,Ñuñoa,-70.59753651716171,-33.44938724980194
osm,deis,Farmacias Ahumada,,Ñuñoa,-70.60643962417325,-33.445728685606035
osm,deis,Cruz Verde,,Ñuñoa,-70.60576790582755,-33.44560835052934
osm,deis,CESFAM Lo Valledor Norte,,Pedro Aguirre Cerda,-70.6864074632522,-33.48813302854897
osm,deis,Saint Germain,,Estación Central,-70.70536292568785,-33.464451706076346
osm,deis,Farmacias Ahumada,,Vitacura,-70.59506707528067,-33.403304400208526
osm,deis,SalcoBrand,,Ñuñoa,-70.61082783455439,-33.44658080022806
osm,deis,Cruz Verde,,Ñuñoa,-70.6020428116146,-33.450117707393254
osm,deis,SalcoBrand,,Ñuñoa,-70.60098610401894,-33.44840914803169
osm,deis,Cruz Verde,,Vitacura,-70.56847399492888,-33.38868878119533
osm,deis,SalcoBrand,,Vitacura,-70.59141592433245,-33.39977184110794
osm,deis,Centro Dental,,Estación Central,-70.70322695003034,-33.456350400029315
osm,deis,Farmacias Ochoa,,Recoleta,-70.63067149999023,-33.402405250028195
osm,deis,Cruz Verde,,Las Condes,-70.55426147262006,-33.3925647216217
osm,deis,Quillay,,Colina,-70.69470930000594,-33.28503485007605
osm,deis,Clínica Los Pinos,,Colina,-70.67860940613161,-33.2849100299457
osm,deis,Clínica Dental Doctor Luis Ochoa I.,,La Florida,-70.6016920500011,-33.5138977500048
osm,deis,Farmacias Galénica,,Recoleta,-70.64274245128662,-33.39211665002834
osm,deis,Farmacias Bicentenario,,Recoleta,-70.63923085840561,-33.39117924992146
osm,deis,Cruz Verde,,Recoleta,-70.64301649978809,-33.40582185001218
osm,deis,Farmacias del Dr. Simi,,Recoleta,-70.64297804436886,-33.40554904810602
osm,deis,Cl Dental,,Independencia,-70.67573755058193,-33.41703050002675
osm,deis,Help,,Independencia,-70.67276094998944,-33.414719600043554
osm,deis,Farmacias del Dr. Simi,,Estación Central,-70.69226014554353,-33.45448277483264
osm,deis,Farmacia Formas,,Independencia,-70.66716024394846,-33.40876894917698
osm,deis,Centro Medico Casablanca,,Providencia,-70.60881566114226,-33.438269183694466
osm,deis,CESFAM Bellavista Transitorio,,La Florida,-70.60057660268625,-33.51270589509996
osm,deis,Consulta Dental Nuvident,,Conchalí,-70.68827530000299,-33.37377595002218
osm,deis,Cruz Verde,,Santiago,-70.65679542399391,-33.47031354968579
osm,deis,Belén,,Conchalí,-70.68826236730425,-33.369097351816386
osm,deis,Farmacias Ahumada,,Ñuñoa,-70.57324579466774,-33.44177680012106
osm,deis,La Palmilla,,Conchalí,-70.67323829605782,-33.38004504871027
osm,deis,Cruz Verde,,Vitacura,-70.58995045000056,-33.39978220004419
osm,deis,SalcoBrand,,San Bernardo,-70.70676194997824,-33.5895343000258
osm,deis,Clínica Dental,,Macul,-70.61252069296161,-33.5075768802818
osm,deis,Centro Médico Quilicura,,Quilicura,-70.7279375991629,-33.36863275003489
osm,deis,Médico Dental,,Puente Alto,-70.54196159077591,-33.59306565012624
osm,deis,Dialisis Quilicura,,Quilicura,-70.73805524266372,-33.3685610741312
osm,deis,Farmacias del Dr. Simi,,Conchalí,-70.6720075000021,-33.395825400022204
osm,deis,Belen Farmacias,,Conchalí,-70.67093701487384,-33.3969681331595
osm,deis,Centro Dental Santa Rosa,,Quilicura,-70.73023662107893,-33.364915599732086
osm,deis,Centro Dental Integral,,Quilicura,-70.72959039999948,-33.3636060500103
osm,deis,Centro de Trastornos del Movimiento,,Independencia,-70.65422983514456,-33.41220650249742
osm,deis,Farmacias Espacio Salcobrand,,Vitacura,-70.55588380633111,-33.385658799998225
osm,deis,Centro Medico y Dental,,Quilicura,-70.7231722766367,-33.36615145033451
osm,deis,Eben Ezer Dent,,Quilicura,-70.72738968562857,-33.36529985021207
osm,deis,Cruz Verde,,Vitacura,-70.55428593414564,-33.38525635024188
osm,deis,Farma Oferta,,San Bernardo,-70.70987050129985,-33.59905029999017
osm,deis,Centralklinic,,Vitacura,-70.58578687784794,-33.40165410032013
osm,deis,Consulta Dental Los Cántaros,,Quilicura,-70.72501428466497,-33.35942870022192
osm,deis,,,Recoleta,-70.6259227076728,-33.39673124992001
osm,deis,Diaverum,,Puente Alto,-70.57883047418932,-33.59263217141815
osm,deis,,,Puente Alto,-70.57905082132338,-33.59147334974549
osm,deis,Centro de Ortodonica,,Puente Alto,-70.55834246341146,-33.55901604986187
osm,deis,Farmacia Fenix Puente Alto,,Puente Alto,-70.58454354604083,-33.62342705008561
osm,deis,Farmacia Cruz del Sur,,Recoleta,-70.64240405000066,-33.39563855001505
osm,deis,Clínica Astra,,Independencia,-70.66132950193422,-33.4072696682681
osm,deis,SalcoBrand,,Ñuñoa,-70.6088413971765,-33.45549145006565
osm,deis,Clínica Nefrológica y de Diálisis,,Macul,-70.59630894999995,-33.481004150023146
osm,deis,BYO Clinicas Odontologicas,,La Florida,-70.57809455711818,-33.525117149923176
osm,deis,Galeno,,Recoleta,-70.64287746288184,-33.39372470045216
osm,deis,Farmacias Ahumada,,Vitacura,-70.56267689856921,-33.391742801687975
osm,deis,Farmacias Mariquez,,La Florida,-70.56476693213445,-33.55230175396622
osm,deis,Farmacias Ahumada,,Renca,-70.70467985676476,-33.405391599960275
osm,deis,Consulta Médica Doctora Carro,,Renca,-70.7062471712058,-33.40383830507378
osm,deis,Cruz Verde,,Vitacura,-70.57011369986033,-33.38568065002519
osm,deis,Farmacias Ahumada,,La Cisterna,-70.66009635000094,-33.52385495013675
osm,deis,Cruz Verde,,La Cisterna,-70.65987609999124,-33.52302730002562
osm,deis,San Pedro,,Renca,-70.71570675000002,-33.403674650006984
osm,deis,Diálisis CID,,Ñuñoa,-70.60013094829186,-33.457995450071145
osm,deis,Farmacias del Dr. Simi,,Vitacura,-70.54967181085301,-33.38747819987876
osm,deis,Ortopedicos Theoduloz,,Santiago,-70.64322395001089,-33.44457125006397
osm,deis,SalcoBrand,,Vitacura,-70.58103923756458,-33.39339158386012
osm,deis,Cruz Verde,,Ñuñoa,-70.62894218467946,-33.45385665218959
osm,deis,SalcoBrand,,Vitacura,-70.56306385038847,-33.39195760002968
osm,deis,Cruz Verde,,Vitacura,-70.59274620829068,-33.39298799995392
osm,deis,Farmarecet,,Ñuñoa,-70.61753817530037,-33.45287035033966
osm,deis,,,Renca,-70.72760240166157,-33.406229955171256
osm,deis,Consultorio Dental,,Ñuñoa,-70.60671745000097,-33.47172585001053
osm,deis,Centro Médico y Dental S.A.H.,,Ñuñoa,-70.6198196013556,-33.46111745002629
osm,deis,ADA Dental,,Vitacura,-70.57882033756782,-33.394945372776554
osm,deis,Cruz Verde,,Vitacura,-70.57066829997441,-33.38099945004414
osm,deis,NeoVida,,Macul,-70.59951530000104,-33.49301230002411
osm,deis,Clínica Dental Macul,,Macul,-70.59913829592236,-33.49465785013936
osm,deis,,,San Bernardo,-70.70077746993411,-33.59096204975087
osm,deis,Farmacia Minay,,Recoleta,-70.65046516973044,-33.43132189404794
osm,deis,Farmacia Santiago,,Santiago,-70.64791069315322,-33.45674380197939
osm,deis,Farmacia Espoz,,Estación Central,-70.70733403581737,-33.45810474400987
osm,deis,Centro de Salud Las Rejas,,Estación Central,-70.70633856037539,-33.45787069993113
osm,deis,Centro de Rehabilitación Infantil del Ejército,,Providencia,-70.61349645895547,-33.438559752991466
osm,deis,Farmacia Sierra Bella,,Santiago,-70.6353304213302,-33.4640212470926
osm,deis,Doctora Yaisy Picrin D.,,Las Condes,-70.59157875750955,-33.424142799943
osm,deis,Clínica Odontología,,Las Condes,-70.58690222509516,-33.423030806031335
osm,deis,Lifante,,Santiago,-70.63322763439459,-33.457359400225826
osm,deis,Farmacias Ahumada,,Maipú,-70.78054150515382,-33.56082769387124
osm,deis,SalcoBrand,,Las Condes,-70.58021931623179,-33.423940890903545
osm,deis,Centro Salud Libertad,,Talagante,-70.93287205753496,-33.66574691770113
osm,deis,Farmarod,,Pudahuel,-70.75831233971597,-33.45874994092807
osm,deis,Maipo Salud,,Talagante,-70.9288412169941,-33.666047417735605
osm,deis,Clínica Dental República,,Santiago,-70.66458614776695,-33.450114892063645
osm,deis,Consulta Oriental,,Padre Hurtado,-70.8027390935914,-33.56429245012259
osm,deis,Cruz Verde,,Santiago,-70.64892730509186,-33.45987630815739
osm,deis,Fonasa,,La Florida,-70.61106439996492,-33.51135590010412
osm,deis,Farmacias Saint Germain,,Maipú,-70.74834352662785,-33.47022760033758
osm,deis,Consulta Dental Dent Chile,,Maipú,-70.7477883986185,-33.46969130004153
osm,deis,Farmacia Las Torres,,Cerro Navia,-70.73091322904978,-33.4288757371074
osm,deis,Centro Dental y Estetica Talagante,,Talagante,-70.93305375000776,-33.66581020002098
osm,deis,Centro Medico y Dental,,Talagante,-70.93260323538492,-33.6662076046426
osm,deis,Centro Dental,,Pudahuel,-70.74791819999355,-33.45630115002333
osm,deis,Farmacia Unidas,,Pudahuel,-70.76126948789161,-33.461473300192864
osm,deis,ProVida,,Talagante,-70.92408335003643,-33.662294950063256
osm,deis,Odontogénesis,,Talagante,-70.9249920593453,-33.66214989598278
osm,deis,Cruz Verde,,Las Condes,-70.58434432883995,-33.42440376208799
osm,deis,Centro Médico Dental,,Lo Prado,-70.72321229999983,-33.44149480001103
osm,deis,Podología,,Maipú,-70.77077569341306,-33.5293401001268
osm,deis,Módulo,,Maipú,-70.7705888121853,-33.52927834986006
osm,deis,Farmacia Los Ediles,,Lo Prado,-70.70977045000274,-33.44974320000868
osm,deis,Farmacias Barroso,,Quinta Normal,-70.71780875869212,-33.421609099890944
osm,deis,Centro Medico Doctor Orellana,,Pudahuel,-70.75501439999746,-33.44379480001936
osm,deis,Centro Clínico,,Maipú,-70.76306525270965,-33.51363427706277
osm,deis,Farmacia Navy,,Maipú,-70.76019152419171,-33.49662084966735
osm,deis,Consulta Dental,,Lo Prado,-70.70846481043685,-33.44166352538628
osm,deis,Farmacia Macarena,,Quinta Normal,-70.7132629906923,-33.422377462784894
osm,deis,Farmacia Mendoza,,Quinta Normal,-70.69264119253866,-33.423264292617944
osm,deis,Antares,,Pudahuel,-70.75395458646746,-33.44443405093588
osm,deis,Kine Treat,,Providencia,-70.61939056853511,-33.43419474846418
osm,deis,SalcoBrand,,La Reina,-70.561933468628,-33.45278134979366
osm,deis,Dialisis La Reina,,La Reina,-70.55984680000346,-33.452032300008376
osm,deis,Ortodoncia,,Maipú,-70.74087766111299,-33.47803656055268
osm,deis,Centro Médico y Dental,,Estación Central,-70.70491277768947,-33.46193210033758
osm,deis,Imperial,,Estación Central,-70.68881789544871,-33.460977006663285
osm,deis,Clínica Dental,,Estación Central,-70.71089293895905,-33.466909096284965
osm,deis,Centro Medico SEM,,Quinta Normal,-70.6939242403423,-33.43106535016039
osm,deis,Farmacias Ahumada,,La Reina,-70.55699519999423,-33.43848330003042
osm,deis,Centro Odontológico Padre Mariano,,Las Condes,-70.58935965988852,-33.41814110451736
osm,deis,Clínical Service,,Las Condes,-70.58023383791702,-33.429041600181314
osm,deis,Farmacias Ahumada,,La Florida,-70.58969541815071,-33.543803734174304
osm,deis,Clínica Sur Este,,La Florida,-70.58847883015335,-33.54636675030677
osm,deis,Farmacia San Luis,,San Joaquín,-70.6331970671944,-33.50349963440692
osm,deis,Comed,,La Florida,-70.59447170000114,-33.53095555002036
osm,deis,Cruz Verde,,La Florida,-70.58841358613796,-33.54659415022202
osm,deis,Farmacia Los Paltos,,La Granja,-70.62550695000208,-33.54962360002278
osm,deis,Centro Kero La Reina,,La Reina,-70.56856412444648,-33.4384147496982
osm,deis,Cruz Verde,,Ñuñoa,-70.57295202866419,-33.44274229001604
osm,deis,Farmacias del Dr. Simi,,La Reina,-70.56202894999876,-33.43848100001529
osm,deis,Consultorio Especialidades Universidad Finis Terrae,,La Cisterna,-70.66711854057068,-33.533755473140666
osm,deis,Farmacia Blanco,,Ñuñoa,-70.57708718461859,-33.44460750720625
osm,deis,Centro Cienfuegos,,Puente Alto,-70.56431380002749,-33.55175790003526
osm,deis,Centro Médico Panay,,La Florida,-70.57276531326711,-33.5363411998734
osm,deis,SalcoBrand,,Las Condes,-70.55421209999606,-33.417303400022725
osm,deis,Cruz Verde,,Las Condes,-70.56049915002059,-33.40121310003563
osm,deis,Clínica Terapia Oriental,,Las Condes,-70.56623125001859,-33.4043162000348
osm,deis,Terré,,Las Condes,-70.56266289925713,-33.402856852822566
osm,deis,Belen Farmacias,,La Florida,-70.57466654757104,-33.52261177225603
osm,deis,Farmacias Salud,,San Ramón,-70.63374027544991,-33.54684960033979
osm,deis,Odonto Stetic,,La Cisterna,-70.65889504999713,-33.52704545001223
osm,deis,Odontología Clínica,,Las Condes,-70.55312991033404,-33.42185671272648
osm,deis,Odontologia Estetica,,Las Condes,-70.55397432545905,-33.42759995034484
osm,deis,Cruz Verde,,Las Condes,-70.5657326500073,-33.41503165006494
osm,deis,Cruz Verde,,Las Condes,-70.57057374834133,-33.426091269906195
osm,deis,Servicios Dentals,,La Florida,-70.59897172544653,-33.53944029968897
osm,deis,Centro Medico y Dental Medicina Cubana,,La Florida,-70.60395230000033,-33.54563575001307
osm,deis,Centro de Medicina,,La Florida,-70.5927279002801,-33.550119750010765
osm,deis,Centro Medico Goycolea,,San Ramón,-70.64628515229427,-33.543850438712084
osm,deis,Espacio de Salud,,La Cisterna,-70.65842458078468,-33.541702163793246
osm,deis,,,El Bosque,-70.67103866102724,-33.5612684998831
osm,deis,Farmacia Más,,El Bosque,-70.67085109999763,-33.560692550016306
osm,deis,Instituto de Seguridad del Trabajo,,Las Condes,-70.59049329499636,-33.42577445627331
osm,deis,Farmacia El Valle,,Peñalolén,-70.57353018144983,-33.47591459961439
osm,deis,Urgencias Dentales,,El Bosque,-70.67049214999946,-33.548072750030684
osm,deis,Podología,,Puente Alto,-70.56936735917301,-33.591614947351836
osm,deis,Vitasalud,,Vitacura,-70.55283492386219,-33.38400616222226
osm,deis,Clínica MEDS Calera de Tango,,San Bernardo,-70.74002649621708,-33.6327391558367
osm,deis,Centro Odontológico Padre Mariano,,Las Condes,-70.58742517396759,-33.41828019975148
osm,deis,Clínica Oftalmológica 20/20,,Las Condes,-70.58493020004904,-33.41767755011576
osm,deis,Farmacias Sozafar,,San Ramón,-70.64595493302235,-33.54815380023775
osm,deis,Farmacia Farmatodo,,San Ramón,-70.64353470359502,-33.547131349983204
osm,deis,Centro Oftalmológico LASER,,Las Condes,-70.58487464937089,-33.41795959010052
osm,deis,Clínica Neurológica Fundación San Pedro,,Calera de Tango,-70.8171386753749,-33.614259738184934
osm,deis,Clinica Odontologica San Sebastian,,Las Condes,-70.5997109999934,-33.413723100121985
osm,deis,Farmacia Municipal El Bosque,,El Bosque,-70.67582249688566,-33.552184537845626
osm,deis,SUM DGAC,,Pudahuel,-70.7907036392161,-33.39231216083327
osm,deis,SEMDA Juan Gómez Millas,,Ñuñoa,-70.59585993386042,-33.46530917833018
osm,deis,Centro Médico Pajaritos,,Maipú,-70.75681782529783,-33.51796763299156
osm,deis,Centro Medico Mediccare,,Paine,-70.76806854904625,-33.85625964645455
osm,deis,CESFAM Vista Hermosa,,Puente Alto,-70.5245143819815,-33.61038633418413
osm,deis,,,Paine,-70.64451262969561,-33.82651575230081
osm,deis,Instituto Nacional de Ortodoncia,,Ñuñoa,-70.5763354756878,-33.437104597472796
osm,deis,,,Santiago,-70.63072867272257,-33.4534079911605
osm,deis,Cesfam Lo Franco,,Quinta Normal,-70.69666521341836,-33.415975609455955
osm,deis,Clínica La Parva,,Las Condes,-70.50900148939836,-33.370891847477395
osm,deis,Edificio Institucional SML,,Pedro Aguirre Cerda,-70.65848145270047,-33.47683356817498
osm,deis,,,San Bernardo,-70.70035809998406,-33.59012455002358
osm,deis,Alemana Sport,,Lo Barnechea,-70.52498600080938,-33.35532605053349
osm,deis,Estación Médica San Emilio,,Santiago,-70.66474533521864,-33.45447394886234
osm,deis,Denti LUCMU,,Conchalí,-70.67109707941607,-33.397044650302924
osm,deis,Centro de Referencia Sociosanitario,,Santiago,-70.66122746260992,-33.43856643107314
osm,deis,Instituto Nacional del Cáncer Sede Sur,,San Miguel,-70.64174503629566,-33.48442525355934
osm,deis,Diaverum,,Melipilla,-71.2146745533228,-33.69000893431984
osm,deis,Nueva Real,,Quilicura,-70.72940217777823,-33.356367150399684
osm,deis,Centro del Niño Clínica Alemana,,Lo Barnechea,-70.52513234971482,-33.356046034237835
osm,deis,Vacunatorio Municipal Plaza Cívica,,Pedro Aguirre Cerda,-70.66574739374968,-33.48988428881295
osm,deis,Farmacia Nueva Bogotá,,Santiago,-70.63326609855123,-33.46762690007542
osm,deis,Centro Traumatológico y Especialidades Médicas,,Quilicura,-70.72821609909536,-33.368898300033834
osm,deis,Sonrident,,Quilicura,-70.7297241211662,-33.364628449723675
osm,deis,Daricam,,Quilicura,-70.72967299043586,-33.36442970015168
osm,deis,CESFAM Juan Pablo II de Padre Hurtado,,Padre Hurtado,-70.80028664119531,-33.57554570013994
osm,deis,Centro de Diálisis Municipal de La Granja,,La Granja,-70.63172156747184,-33.55082331992468
osm,deis,Liga Chilena contra la Epilepsia,,Santiago,-70.66658086371065,-33.445178145795374
osm,deis,Enfermería Parque Trapiche,,Peñaflor,-70.89447154542003,-33.59764735008545
osm,deis,Centro de Medicina Biológica Los Alerces,,La Florida,-70.55918286175779,-33.51786843889263
osm,deis,Centro Médico Sinaí,,Quilicura,-70.7249317539023,-33.365866748537286
osm,deis,Policlínica Santa Teresa de Los Andes,,Estación Central,-70.69077948096219,-33.476715252413236
osm,deis,Farmacia Popular La Pincoya,,Huechuraba,-70.67044519819692,-33.3453165000599
osm,deis,Centro Médico Los Galenos,,San Joaquín,-70.62502969448761,-33.50064552968105
osm,deis,Sala Primeros Auxilios,,La Reina,-70.5177522999953,-33.45613855000677
osm,deis,Unidad de Atención Primaria Oftalmológica,,Quilicura,-70.71701523254664,-33.370919550258286
osm,deis,Farmacia Rosario,,Independencia,-70.65871895000109,-33.4112376500026
osm,deis,LaraMed,,Lampa,-70.86851360001678,-33.294200150052376
osm,deis,Farmacias del Dr. Simi,,Providencia,-70.62874500000406,-33.44675900000907
osm,deis,TodoFarma,,Santiago,-70.63357890279327,-33.450387004605375
osm,deis,Farmalu,,Quilicura,-70.73711585473501,-33.36399614994376
osm,deis,Club de Leones de Maipú,,Maipú,-70.76010217176986,-33.51289394317848
osm,deis,SEMDA Campus Sur,,La Pintana,-70.63071394259822,-33.57146230882111
osm,deis,Cruz Verde,,Maipú,-70.79547609774475,-33.554801850080715
osm,deis,Farmacias Real,,Ñuñoa,-70.59173282536022,-33.448656450323256
osm,deis,SAR Quilicura,,Quilicura,-70.75502467615875,-33.36034523534598
osm,deis,Centro Médico Liray,,Colina,-70.68511659331648,-33.217881803562875
osm,deis,Farmacia Comunitaria Renca,,Renca,-70.72191507720407,-33.40056550032372
osm,deis,Centro Médico Dental San Mateo,,Quilicura,-70.71570226728768,-33.36743874977218
osm,deis,CESFAM Félix de Amesti,,Macul,-70.59708967423492,-33.50390942171681
osm,deis,Alemana,,Ñuñoa,-70.6130059,-33.4479232
osm,deis,Laboratorio Bionet,,Las Condes,-70.5799171,-33.403846699999995
osm,deis,Laboratorio Clínico UC Christus,,Las Condes,-70.5444929,-33.4093498
osm,deis,Veterinaria Totoro,,La Florida,-70.6055267,-33.51662460000001
osm,deis,Clínica Santa Maria,,Providencia,-70.62579752097943,-33.429839950044524
osm,deis,Laboratorio Clinico Diagmed,,San Ramón,-70.63449691485005,-33.54086356360248
osm,deis,Instituto de la Sordera,,San Joaquín,-70.62042354004606,-33.49161029338698
